RUN	tank.RecordedSimulation	recordedsimulation	1592838604058	 	3.3.1
REQUEST	468		tankcommander	1592838604612	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	175		tankcommander	1592838604592	1592838606706	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	58		tankcommander	1592838604579	1592838606708	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	492		tankcommander	1592838604613	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	82		tankcommander	1592838604584	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	516		tankcommander	1592838604614	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	772		tankcommander	1592838604646	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	7		tankcommander	1592838604568	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	132		tankcommander	1592838604615	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	796		tankcommander	1592838604648	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	888		tankcommander	1592838604654	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	79		tankcommander	1592838604581	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	819		tankcommander	1592838604649	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	564		tankcommander	1592838604627	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	844		tankcommander	1592838604651	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	960		tankcommander	1592838604660	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	55		tankcommander	1592838604581	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	843		tankcommander	1592838604651	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	588		tankcommander	1592838604632	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	103		tankcommander	1592838604584	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	531		tankcommander	1592838604667	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	612		tankcommander	1592838604634	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	868		tankcommander	1592838604653	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	591		tankcommander	1592838604633	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	127		tankcommander	1592838604586	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	912		tankcommander	1592838604656	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	915		tankcommander	1592838604656	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	636		tankcommander	1592838604636	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	964		tankcommander	1592838604660	1592838606709	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	151		tankcommander	1592838604590	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	615		tankcommander	1592838604634	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	963		tankcommander	1592838604660	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	660		tankcommander	1592838604637	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	988		tankcommander	1592838604662	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	199		tankcommander	1592838604594	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	22		tankcommander	1592838604568	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	732		tankcommander	1592838604643	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	223		tankcommander	1592838604596	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	756		tankcommander	1592838604645	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	247		tankcommander	1592838604598	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	46		tankcommander	1592838604578	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	780		tankcommander	1592838604647	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	525		tankcommander	1592838604668	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	271		tankcommander	1592838604600	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	94		tankcommander	1592838604583	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	940		tankcommander	1592838604658	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	540		tankcommander	1592838604647	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	693		tankcommander	1592838604639	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	190		tankcommander	1592838604593	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	106		tankcommander	1592838604585	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	804		tankcommander	1592838604648	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	717		tankcommander	1592838604641	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	329		tankcommander	1592838604604	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	214		tankcommander	1592838604595	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	852		tankcommander	1592838604651	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	741		tankcommander	1592838604644	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	282		tankcommander	1592838604601	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	353		tankcommander	1592838604606	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	876		tankcommander	1592838604653	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	238		tankcommander	1592838604597	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	354		tankcommander	1592838604606	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	484		tankcommander	1592838604613	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	902		tankcommander	1592838604655	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	378		tankcommander	1592838604607	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	820		tankcommander	1592838604649	1592838606710	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	474		tankcommander	1592838604612	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	580		tankcommander	1592838604630	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	813		tankcommander	1592838604649	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	926		tankcommander	1592838604667	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	154		tankcommander	1592838604590	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	498		tankcommander	1592838604613	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	295		tankcommander	1592838604602	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	830		tankcommander	1592838604650	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	178		tankcommander	1592838604592	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	916		tankcommander	1592838604656	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	642		tankcommander	1592838604636	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	319		tankcommander	1592838604604	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	892		tankcommander	1592838604654	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	714		tankcommander	1592838604641	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	343		tankcommander	1592838604606	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	936		tankcommander	1592838604657	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	639		tankcommander	1592838604636	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	786		tankcommander	1592838604647	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	367		tankcommander	1592838604607	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	810		tankcommander	1592838604648	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	687		tankcommander	1592838604639	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	552		tankcommander	1592838604674	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	391		tankcommander	1592838604608	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	735		tankcommander	1592838604643	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	816		tankcommander	1592838604649	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	415		tankcommander	1592838604610	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	759		tankcommander	1592838604645	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	783		tankcommander	1592838604647	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	439		tankcommander	1592838604611	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	377		tankcommander	1592838604607	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	463		tankcommander	1592838604612	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	831		tankcommander	1592838604650	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	487		tankcommander	1592838604613	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	401		tankcommander	1592838604609	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	758		tankcommander	1592838604645	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	239		tankcommander	1592838604597	1592838606712	OK	 
REQUEST	855		tankcommander	1592838604651	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	535		tankcommander	1592838604615	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	425		tankcommander	1592838604610	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	974		tankcommander	1592838604661	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	861		tankcommander	1592838604652	1592838606711	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	879		tankcommander	1592838604653	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	559		tankcommander	1592838604625	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	449		tankcommander	1592838604611	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	909		tankcommander	1592838604655	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	583		tankcommander	1592838604631	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	473		tankcommander	1592838604612	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	933		tankcommander	1592838604657	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	607		tankcommander	1592838604634	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	137		tankcommander	1592838604613	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	998		tankcommander	1592838604663	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	5		tankcommander	1592838604568	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	789		tankcommander	1592838604657	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	703		tankcommander	1592838604640	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	226		tankcommander	1592838604596	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	957		tankcommander	1592838604659	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	727		tankcommander	1592838604642	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	53		tankcommander	1592838604581	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	858		tankcommander	1592838604652	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	751		tankcommander	1592838604645	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	823		tankcommander	1592838604649	1592838606712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	954		tankcommander	1592838604659	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	900		tankcommander	1592838604655	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	262		tankcommander	1592838604599	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	882		tankcommander	1592838604654	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	948		tankcommander	1592838604658	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	286		tankcommander	1592838604602	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	981		tankcommander	1592838604664	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	306		tankcommander	1592838604603	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	924		tankcommander	1592838604656	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	885		tankcommander	1592838604654	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	834		tankcommander	1592838604650	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	828		tankcommander	1592838604650	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	906		tankcommander	1592838604655	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	972		tankcommander	1592838604661	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	569		tankcommander	1592838604628	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	806		tankcommander	1592838604648	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	978		tankcommander	1592838604661	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	708		tankcommander	1592838604640	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	593		tankcommander	1592838604633	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	854		tankcommander	1592838604657	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	426		tankcommander	1592838604610	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	996		tankcommander	1592838604663	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	617		tankcommander	1592838604635	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	450		tankcommander	1592838604611	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	618		tankcommander	1592838604651	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	782		tankcommander	1592838604647	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	903		tankcommander	1592838604655	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	762		tankcommander	1592838604646	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	950		tankcommander	1592838604659	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	927		tankcommander	1592838604656	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	330		tankcommander	1592838604614	1592838606713	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	878		tankcommander	1592838604653	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	951		tankcommander	1592838604659	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	833		tankcommander	1592838604650	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	310		tankcommander	1592838604603	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	975		tankcommander	1592838604661	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	689		tankcommander	1592838604639	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	871		tankcommander	1592838604653	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	334		tankcommander	1592838604605	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	521		tankcommander	1592838604635	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	382		tankcommander	1592838604608	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	679		tankcommander	1592838604638	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	366		tankcommander	1592838604607	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	977		tankcommander	1592838604664	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	406		tankcommander	1592838604609	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	799		tankcommander	1592838604648	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	809		tankcommander	1592838604648	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	390		tankcommander	1592838604608	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	430		tankcommander	1592838604610	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	895		tankcommander	1592838604655	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
REQUEST	737		tankcommander	1592838604643	1592838606714	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:8080
